Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
IMG/robocam_2017_06_04_11_06_33_122.jpg,0,0,0,3.880408,131.4585,118.4167,347.5792,102.8692,11.28268
IMG/robocam_2017_06_04_11_06_33_189.jpg,0,0,0,3.636151,131.3071,118.5656,340.3126,96.16959,14.02557
IMG/robocam_2017_06_04_11_06_33_256.jpg,0,0,0,3.368895,131.1889,118.6752,333.9529,88.20467,14.28561
IMG/robocam_2017_06_04_11_06_33_322.jpg,0,0,0,2.995024,131.0674,118.7881,327.0172,77.06757,11.99586
IMG/robocam_2017_06_04_11_06_33_389.jpg,0,0,0,2.805695,130.8892,118.9155,317.7068,55.36958,2.07267
IMG/robocam_2017_06_04_11_06_33_454.jpg,0,0,0,2.206389,130.7521,118.9502,313.7275,32.895,346.5472
IMG/robocam_2017_06_04_11_06_33_522.jpg,0,0,0,-1.558104,130.5883,118.9486,314.0184,16.32333,335.2857
IMG/robocam_2017_06_04_11_06_33_589.jpg,0,0,0,-1.508343,130.3581,118.9247,316.3292,1.142113,325.7003
IMG/robocam_2017_06_04_11_06_33_655.jpg,0,0,0,-1.501262,130.1829,118.8961,318.2593,353.5918,321.4882
IMG/robocam_2017_06_04_11_06_33_722.jpg,0,0,0,-1.555918,130.0025,118.8538,319.7481,348.9397,319.5093
IMG/robocam_2017_06_04_11_06_33_788.jpg,0,0,0,-1.647556,129.7514,118.7726,320.4659,346.9676,320.0293
IMG/robocam_2017_06_04_11_06_33_855.jpg,0,0,0,-1.794435,129.5524,118.6975,320.2751,347.9744,322.4059
IMG/robocam_2017_06_04_11_06_33_922.jpg,0,0,0,-2.076393,129.3418,118.6197,320.1534,349.9452,325.8962
IMG/robocam_2017_06_04_11_06_33_989.jpg,0,0,0,-2.328789,129.0444,118.5226,320.5818,353.2659,331.8276
IMG/robocam_2017_06_04_11_06_34_056.jpg,0,0,0,-2.609935,128.8114,118.4614,321.5121,355.9624,337.0224
IMG/robocam_2017_06_04_11_06_34_122.jpg,0,0,0,-3.021426,128.5728,118.4147,323.0302,358.7106,342.7501
IMG/robocam_2017_06_04_11_06_34_188.jpg,0,0,0,-3.349094,128.2508,118.3812,326.0313,2.485458,351.1763
IMG/robocam_2017_06_04_11_06_34_256.jpg,0,0,0,-3.660591,128.0187,118.3779,329.4088,4.000969,357.1119
IMG/robocam_2017_06_04_11_06_34_321.jpg,0,0,0,-3.983716,127.8005,118.3497,333.9142,3.466675,359.981
IMG/robocam_2017_06_04_11_06_34_388.jpg,0,0,0,-4.511826,127.5279,118.2784,341.1393,359.3473,0.05725375
IMG/robocam_2017_06_04_11_06_34_454.jpg,0,0,0,-4.702366,127.3396,118.2314,347.2146,353.9503,359.9156
IMG/robocam_2017_06_04_11_06_34_521.jpg,0,0,0,-4.835068,127.1661,118.1889,353.8645,345.7386,0.0944094
IMG/robocam_2017_06_04_11_06_34_589.jpg,0,0,0,-4.776497,126.953,118.1431,2.626886,331.3069,1.90426
IMG/robocam_2017_06_04_11_06_34_655.jpg,0,0,0,-4.433888,126.7818,118.117,7.605426,322.4605,3.993097
IMG/robocam_2017_06_04_11_06_34_722.jpg,0,0,0,-4.119631,126.6047,118.0902,11.76696,315.6393,6.129843
IMG/robocam_2017_06_04_11_06_34_789.jpg,0,0,0,-4.025048,126.3705,118.0641,16.93924,310.1885,8.872943
IMG/robocam_2017_06_04_11_06_34_855.jpg,0,0,0,-3.492186,126.1959,118.0457,19.6697,308.3316,9.511534
IMG/robocam_2017_06_04_11_06_34_922.jpg,0,0,0,-3.492186,126.0196,118.0278,22.46789,306.4367,10.35264
IMG/robocam_2017_06_04_11_06_34_988.jpg,0,0,0,-3.492186,125.7834,118.0069,26.20339,304.574,11.34892
IMG/robocam_2017_06_04_11_06_35_055.jpg,0,0,0,-2.63716,125.6202,117.9767,27.5399,305.3806,9.645675
IMG/robocam_2017_06_04_11_06_35_122.jpg,0,0,0,-2.63716,125.4567,117.948,28.93435,306.2636,7.9764
IMG/robocam_2017_06_04_11_06_35_188.jpg,0,0,0,-2.63716,125.2389,117.9104,30.75031,307.5284,5.684087
IMG/robocam_2017_06_04_11_06_35_254.jpg,0,0,0,-2.63716,125.0777,117.8858,32.05249,309.4926,3.466936
IMG/robocam_2017_06_04_11_06_35_321.jpg,0,0,0,-1.894084,124.9317,117.8344,31.41242,313.7864,358.7267
IMG/robocam_2017_06_04_11_06_35_388.jpg,0,0,0,-1.799775,124.7603,117.7811,29.35684,321.1097,352.9455
IMG/robocam_2017_06_04_11_06_35_455.jpg,0,0,0,-1.507744,124.6542,117.7545,26.35268,328.6174,349.0261
IMG/robocam_2017_06_04_11_06_35_521.jpg,0,0,0,-1.283768,124.5576,117.7378,22.08581,337.4795,345.7705
IMG/robocam_2017_06_04_11_06_35_589.jpg,0,0,0,-1.272543,124.4229,117.7121,15.28544,348.3775,343.3745
IMG/robocam_2017_06_04_11_06_35_655.jpg,0,0,0,-1.303488,124.3133,117.6855,9.645615,355.7087,343.0628
IMG/robocam_2017_06_04_11_06_35_721.jpg,0,0,0,-1.381585,124.1948,117.6557,3.931979,1.883568,344.1017
IMG/robocam_2017_06_04_11_06_35_789.jpg,0,0,0,-1.375393,124.0601,117.6444,358.9193,7.111015,349.3564
IMG/robocam_2017_06_04_11_06_35_855.jpg,0,0,0,-1.354429,123.9663,117.651,356.3347,11.66415,354.6593
IMG/robocam_2017_06_04_11_06_35_921.jpg,0,0,0,-1.344604,123.8724,117.6673,354.657,17.39317,0.7140172
IMG/robocam_2017_06_04_11_06_35_989.jpg,0,0,0,-1.339023,123.7609,117.6853,355.0117,26.61602,8.304561
IMG/robocam_2017_06_04_11_06_36_056.jpg,0,0,0,-1.263842,123.7054,117.6887,357.3373,31.43358,11.419
IMG/robocam_2017_06_04_11_06_36_122.jpg,0,0,0,-1.153008,123.6553,117.7013,0.06086895,34.99881,14.15206
IMG/robocam_2017_06_04_11_06_36_189.jpg,0,0,0,-1.067702,123.6015,117.727,4.309448,38.71958,17.06889
IMG/robocam_2017_06_04_11_06_36_255.jpg,0,0,0,-0.9705251,123.5729,117.7514,7.987281,41.19977,18.63053
IMG/robocam_2017_06_04_11_06_36_322.jpg,0,0,0,-0.8188686,123.5552,117.7807,12.11848,43.66598,19.56426
IMG/robocam_2017_06_04_11_06_36_388.jpg,0,0,0,-0.7020643,123.5472,117.828,18.32506,47.37562,19.67859
IMG/robocam_2017_06_04_11_06_36_455.jpg,0,0,0,-0.5826046,123.5512,117.8669,23.485,51.11001,18.66244
IMG/robocam_2017_06_04_11_06_36_521.jpg,0,0,0,-0.4846001,123.5589,117.909,28.84624,55.68241,16.65058
IMG/robocam_2017_06_04_11_06_36_589.jpg,0,0,0,0.4936287,123.5931,118.0053,35.40799,61.82878,11.81994
IMG/robocam_2017_06_04_11_06_36_656.jpg,0,0,0,0.9226945,123.6416,118.1016,38.74517,66.11393,6.600848
IMG/robocam_2017_06_04_11_06_36_722.jpg,0,0,0,1.137235,123.6997,118.203,41.22791,70.37885,0.7622994
IMG/robocam_2017_06_04_11_06_36_789.jpg,0,0,0,1.49672,123.7534,118.3922,41.90733,75.56006,355.8505
IMG/robocam_2017_06_04_11_06_36_855.jpg,0,0,0,1.609149,123.7922,118.5426,41.24328,79.49171,352.6679
IMG/robocam_2017_06_04_11_06_36_922.jpg,0,0,0,1.871524,123.8306,118.6996,39.98482,82.4651,350.4932
IMG/robocam_2017_06_04_11_06_36_989.jpg,0,0,0,2.08216,123.8785,118.9175,37.49049,85.35116,348.9768
IMG/robocam_2017_06_04_11_06_37_056.jpg,0,0,0,2.30538,123.91,119.0851,35.05302,86.93711,348.7571
IMG/robocam_2017_06_04_11_06_37_122.jpg,0,0,0,2.621071,123.9359,119.2538,32.14911,88.18997,349.2369
IMG/robocam_2017_06_04_11_06_37_189.jpg,0,0,0,2.86713,123.9593,119.4764,27.56127,89.54988,350.8654
IMG/robocam_2017_06_04_11_06_37_255.jpg,0,0,0,3.114311,123.967,119.6383,23.58344,90.45123,352.787
IMG/robocam_2017_06_04_11_06_37_322.jpg,0,0,0,3.429569,123.9655,119.7933,19.14188,91.29678,355.3028
IMG/robocam_2017_06_04_11_06_37_389.jpg,0,0,0,3.608313,123.9549,119.9802,12.31227,92.99918,359.1578
IMG/robocam_2017_06_04_11_06_37_456.jpg,0,0,0,3.796992,123.9711,120.1038,6.192613,94.4342,0.8054624
IMG/robocam_2017_06_04_11_06_37_522.jpg,0,0,0,3.908396,123.9903,120.2158,359.4673,96.93036,2.06697
IMG/robocam_2017_06_04_11_06_37_589.jpg,0,0,0,3.745606,124.0032,120.3872,352.1583,95.461,2.475683
IMG/robocam_2017_06_04_11_06_37_656.jpg,0,0,0,3.695385,124.0132,120.5211,347.2067,93.24536,1.94744
IMG/robocam_2017_06_04_11_06_37_723.jpg,0,0,0,3.579504,124.0236,120.659,342.5636,90.51706,0.832444
IMG/robocam_2017_06_04_11_06_37_789.jpg,0,0,0,3.248057,124.0553,120.8469,337.8891,86.68197,357.8439
IMG/robocam_2017_06_04_11_06_37_856.jpg,0,0,0,3.247187,124.077,120.9912,334.9281,84.18728,355.5344
IMG/robocam_2017_06_04_11_06_37_923.jpg,0,0,0,2.69001,124.0788,121.1212,333.1451,83.00285,355.074
IMG/robocam_2017_06_04_11_06_37_989.jpg,0,0,0,2.69001,124.0818,121.2971,330.7106,81.30393,354.2437
IMG/robocam_2017_06_04_11_06_38_056.jpg,0,0,0,2.69001,124.0834,121.4298,328.9061,79.97991,353.555
IMG/robocam_2017_06_04_11_06_38_123.jpg,0,0,0,2.678727,124.078,121.5481,327.7782,80.78651,354.7457
IMG/robocam_2017_06_04_11_06_38_189.jpg,0,0,0,1.667625,124.0552,121.6807,327.3728,83.52104,358.4794
IMG/robocam_2017_06_04_11_06_38_256.jpg,0,0,0,1.667625,124.0382,121.7798,327.1688,85.58898,1.291914
IMG/robocam_2017_06_04_11_06_38_322.jpg,0,0,0,1.667531,124.0246,121.8795,327.132,87.63185,3.99378
IMG/robocam_2017_06_04_11_06_38_389.jpg,0,0,0,0.7305721,124.0442,121.9563,329.2752,88.63197,3.939469
IMG/robocam_2017_06_04_11_06_38_456.jpg,0,0,0,0.7305721,124.0548,122.0208,330.7203,89.14658,4.011588
IMG/robocam_2017_06_04_11_06_38_522.jpg,0,0,0,0.274153,124.072,122.0771,332.8334,87.7393,2.489422
IMG/robocam_2017_06_04_11_06_38_589.jpg,0,0,0,0.2805045,124.0966,122.1508,336.1564,84.81761,359.8545
IMG/robocam_2017_06_04_11_06_38_657.jpg,0,0,0,0.2909763,124.105,122.2094,339.851,82.86086,358.7594
